Name,Transaction Date,Owner,Ticker,Asset Name,Asset Type,Type,Amount,Comment
" Thomas R Tillis (Tillis, Thom)",2/1/2017,Joint,AQFH,"Aquesta Financial Holdings, Inc.",Stock,Sale (Partial),"$15,001 - $50,000",--
" Thomas R Tillis (Tillis, Thom)",2/3/2017,Joint,AQFH,"Aquesta Financial Holdings, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--
" Daniel S Sullivan (Sullivan, Dan)",6/16/2020,Joint,RPM,RPM International Inc.,Stock,Sale (Partial),"$50,001 - $100,000","The filer's portfolio is managed by a third party investment professional. The filer was advised of these transactions on July 7, 2020. This activity is part of an ongoing long term portfolio diversification strategy that regularly includes similar transactions."
" Daniel S Sullivan (Sullivan, Dan)",10/8/2019,Joint,RPM,RPM International Inc.,Stock,Sale (Partial),"$15,001 - $50,000",--
" Daniel S Sullivan (Sullivan, Dan)",5/22/2018,Joint,RPM,RPM International Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--
" Daniel S Sullivan (Sullivan, Dan)",12/19/2018,Joint,MALOX,BlackRock Global Allocation Instl,Other Securities,Purchase,"$1,001 - $15,000",--
" Daniel S Sullivan (Sullivan, Dan)",12/21/2018,Joint,GFAFX,American Funds Growth Fund of Amer F1,Other Securities,Purchase,"$1,001 - $15,000",--
" Daniel S Sullivan (Sullivan, Dan)",1/28/2015,Joint,XLI,Industrial Select Sector SPDR ETF,Other Securities,Sale (Partial),"$1,001 - $15,000",--
" Daniel S Sullivan (Sullivan, Dan)",1/28/2015,Joint,IWD,iShares Russell 1000 Value,Other Securities,Sale (Partial),"$1,001 - $15,000",--
" Daniel S Sullivan (Sullivan, Dan)",1/28/2015,Joint,SPY,SPDR S&P 500 ETF,Other Securities,Sale (Partial),"$1,001 - $15,000",--
" Daniel S Sullivan (Sullivan, Dan)",3/27/2015,Joint,XLI,Industrial Select Sector SPDR ETF,Other Securities,Sale (Full),"$15,001 - $50,000",--
" Daniel S Sullivan (Sullivan, Dan)",5/28/2015,Joint,SPY,SPDR S&P 500 ETF,Other Securities,Sale (Partial),"$15,001 - $50,000",--
" Daniel S Sullivan (Sullivan, Dan)",7/15/2015,Joint,AFTEX,American Funds Tax-Exempt Bond A,Other Securities,Sale (Partial),"$1,001 - $15,000",--
" Daniel S Sullivan (Sullivan, Dan)",8/17/2015,Joint,SPY,SPDR S&P 500 ETF,Other Securities,Sale (Full),"$50,001 - $100,000",--
" Daniel S Sullivan (Sullivan, Dan)",9/15/2015,Joint,--,Alaska State General Obligation Bond,Other Securities,Sale (Full),"$250,001 - $500,000",--
" Daniel S Sullivan (Sullivan, Dan)",7/17/2019,Joint,IWF,iShares Russell 1000 Growth ETF,Other Securities,Sale (Partial),"$15,001 - $50,000",--
" Daniel S Sullivan (Sullivan, Dan)",7/17/2019,Self,VPMAX,Vanguard PRIMECAP Fund Admiral Shares,Other Securities,Sale (Full),"$1,001 - $15,000",--
" Daniel S Sullivan (Sullivan, Dan)",7/17/2019,Spouse,TSCIX,AMG TimesSquare Small Cap Growth Fund Class Z,Other Securities,Purchase,"$1,001 - $15,000",--
" Daniel S Sullivan (Sullivan, Dan)",7/17/2019,Self,GTCSX,Glenmede Small Cap Equity Portfolio Class Advisor,Other Securities,Purchase,"$1,001 - $15,000",--
" Daniel S Sullivan (Sullivan, Dan)",7/18/2019,Joint,MALOX,"BlackRock Global Allocation Fund, Inc. Institution",Other Securities,Purchase,"$1,001 - $15,000",--
" Daniel S Sullivan (Sullivan, Dan)",3/19/2019,Joint,RPM,RPM International Inc.,Stock,Sale (Partial),"$50,001 - $100,000",--
" Daniel S Sullivan (Sullivan, Dan)",3/28/2018,Joint,RPM,RPM International Inc.,Stock,Sale (Partial),"$1,001 - $15,000",Filer notified of transaction >45 days after it occurred.
" Daniel S Sullivan (Sullivan, Dan)",2/27/2020,Joint,RPM,RPM International Inc.,Stock,Sale (Partial),"$50,001 - $100,000","The filer's portfolio is managed by a third party investment professional. The filer was advised of these transactions on April 7, 2020. This activity is part of an ongoing long-term portfolio diversification strategy that regularly includes similar transactions."
" Daniel S Sullivan (Sullivan, Dan)",2/27/2020,Joint,WCMIX,WCM Focused International Growth Fund Institutiona,Other Securities,Purchase,"$50,001 - $100,000","The filer's portfolio is managed by a third party investment professional. The filer was advised of these transactions on April 7, 2020. This activity is part of an ongoing long-term portfolio diversification strategy that regularly includes similar transactions."
" Daniel S Sullivan (Sullivan, Dan)",5/18/2020,Joint,RPM,RPM International Inc.,Stock,Sale (Partial),"$50,001 - $100,000","The filer's portfolio is managed by a third party investment professional. The filer was advised of these transactions on June 2, 2020. This activity is part of an ongoing long-term portfolio diversification strategy that regularly includes similar transactions."
" Daniel S Sullivan (Sullivan, Dan)",9/25/2018,Joint,RPM,RPM International Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--
" Daniel S Sullivan (Sullivan, Dan)",10/2/2018,Joint,IWF,iShares Russell 1000 Growth ETF,Other Securities,Sale (Partial),"$1,001 - $15,000",--
" Daniel S Sullivan (Sullivan, Dan)",10/25/2018,Joint,RPM,RPM International Inc.,Stock,Sale (Partial),"$50,001 - $100,000",--
"Ms. Tina Smith (Smith, Tina)",10/29/2018,Spouse,MSTY.PA,Mainstay Medical International plc,Stock,Purchase,"$50,001 - $100,000",--
"Ms. Tina Smith (Smith, Tina)",10/30/2018,Spouse,MSTY.PA,Mainstay Medical International plc,Stock,Purchase,"$50,001 - $100,000",--
"Ms. Tina Smith (Smith, Tina)",6/1/2018,Spouse,PODD,Insulet Corporation,Stock,Sale (Partial),"$100,001 - $250,000",--
"Ms. Tina Smith (Smith, Tina)",6/1/2018,Spouse,TCMD,"Tactile Systems Technology, Inc.",Stock,Sale (Full),"$100,001 - $250,000",Asset held in Truchas Capital 401K Plan
"Ms. Tina Smith (Smith, Tina)",6/1/2018,Spouse,TCMD,"Tactile Systems Technology, Inc.",Stock,Sale (Partial),"$100,001 - $250,000",Asset held in Charles Schwab - Rollover IRA
"Ms. Tina Smith (Smith, Tina)",4/10/2018,Spouse,CGNT,"Cogentix Medical, Inc.",Stock,Sale (Partial),"$15,001 - $50,000",--
"Ms. Tina Smith (Smith, Tina)",4/12/2018,Spouse,CGNT,"Cogentix Medical, Inc.",Stock,Sale (Full),"$100,001 - $250,000",--
"Ms. Tina Smith (Smith, Tina)",4/12/2018,Spouse,CGNT,"Cogentix Medical, Inc.",Stock,Sale (Partial),"$15,001 - $50,000",--
"Ms. Tina Smith (Smith, Tina)",8/30/2018,Joint,PODD,Insulet Corporation,Stock,Sale (Full),"$250,001 - $500,000",--
"Ms. Tina Smith (Smith, Tina)",8/30/2018,Spouse,CUTR,"Cutera, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--
"Ms. Tina Smith (Smith, Tina)",8/30/2018,Spouse,CUTR,"Cutera, Inc.",Stock,Sale (Full),"$100,001 - $250,000",--
"Ms. Tina Smith (Smith, Tina)",8/30/2018,Spouse,PODD,Insulet Corporation,Stock,Sale (Partial),"$15,001 - $50,000",--
"Ms. Tina Smith (Smith, Tina)",1/5/2018,Joint,ENTL,"Entellus Medical, Inc.",Stock,Sale (Full),"$50,001 - $100,000",--
"Ms. Tina Smith (Smith, Tina)",1/16/2018,Spouse,CUTR,"Cutera, Inc.",Stock,Sale (Partial),"$250,001 - $500,000",--
"Ms. Tina Smith (Smith, Tina)",10/16/2019,Spouse,--,"Surgical Information Sciences
Company: Surgical Information Sciences  (Alpharetta, CA)
Description: Health Management Systems",Non-Public Stock,Purchase,"$15,001 - $50,000",--
"Ms. Tina Smith (Smith, Tina)",3/29/2018,Spouse,CGNT,"Cogentix Medical, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--
"Ms. Tina Smith (Smith, Tina)",3/17/2020,Spouse,PODD,Insulet Corporation,Stock,Sale (Partial),"$250,001 - $500,000",--
"Ms. Tina Smith (Smith, Tina)",3/17/2020,Spouse,DXCM,"DexCom, Inc.",Stock,Sale (Partial),"$250,001 - $500,000",--
"Ms. Tina Smith (Smith, Tina)",3/2/2018,Joint,PODD,Insulet Corporation,Stock,Sale (Partial),"$100,001 - $250,000",--
"Ms. Tina Smith (Smith, Tina)",7/26/2018,Spouse,IIN,IntriCon Corporation,Stock,Sale (Partial),"$100,001 - $250,000",--
"Ms. Tina Smith (Smith, Tina)",4/9/2019,Joint,ABT,Abbott Laboratories,Stock,Sale (Full),"$250,001 - $500,000",--
"Ms. Tina Smith (Smith, Tina)",6/28/2018,Spouse,--,"Surgical Information Sciences
Company: Surgical Information Sciences  (Alpharetta, CA)
Description: Health Management Systems",Non-Public Stock,Purchase,"$15,001 - $50,000",--
"Ms. Tina Smith (Smith, Tina)",5/1/2020,Spouse,--,"Surgical Information Sciences
Company: Surgical Information Sciences  (Alpharetta, CA)
Description: Health Management Systems",Other Securities,Purchase,"$15,001 - $50,000",--
" Jeanne Shaheen (Shaheen, Jeanne)",12/1/2015,Spouse,--,"The Salon LLC
Company: The Salon LLC  (Dover, NH )
Description: Hair salon",Non-Public Stock,Purchase,"$15,001 - $50,000",--
" Jeanne Shaheen (Shaheen, Jeanne)",11/7/2018,Spouse,--,"Vera Roasting Corporation
Company: Vera Roasting Corporation  (Dover, NH)
Description: Coffee Company",Non-Public Stock,Purchase,"$100,001 - $250,000",--
" Jeanne Shaheen (Shaheen, Jeanne)",3/17/2017,Spouse,--,"Diogenes, LLC
Company: Diogenes, LLC  (Manchester, NH)
Description: Owns commercial rental real property (80 Merrimack Street)",Non-Public Stock,Purchase,"$1,001 - $15,000",--
" Rick Scott (Scott, Rick)",8/26/2020,Spouse,--,"Ysleta Texas Independent School District Ref Bond (Exchanged)
Ysleta Texas Independent School District Ref Bond (Received)
Rate/Coupon: 4.0%
Matures: 08/15/2031",Municipal Security,Exchange,"$250,001 - $500,000",--
" Rick Scott (Scott, Rick)",8/27/2020,Spouse,--,"Ysleta Texas Independent School District Ref Bond (Exchanged)
Ysleta Texas Independent School District Ref Bond (Received)
Rate/Coupon: 4.0%
Matures: 08/15/2031",Municipal Security,Exchange,"$1,001 - $15,000",--
" Rick Scott (Scott, Rick)",8/26/2020,Spouse,--,"Ysleta Texas Independent School District Ref Bond (Exchanged)
Ysleta Texas Independent School District Ref Bond (Received)
Rate/Coupon: 4.0%
Matures: 08/15/2031",Municipal Security,Exchange,"$500,001 - $1,000,000",--
" Rick Scott (Scott, Rick)",8/27/2020,Spouse,--,"Ysleta Texas Independent School District Ref Bond (Exchanged)
Ysleta Texas Independent School District Ref Bond (Received)
Rate/Coupon: 4.0%
Matures: 08/15/2031",Municipal Security,Exchange,"$1,001 - $15,000",--
" Rick Scott (Scott, Rick)",9/3/2020,Spouse,--,"New York State Dorm Auth State Personal Income Tax Revenue Bond
Rate/Coupon: 5.0%
Matures: 12/15/2027",Municipal Security,Purchase,"$500,001 - $1,000,000",--
" Rick Scott (Scott, Rick)",9/16/2020,Spouse,--,"New York State Urban Development Corp Revenue Bond
Rate/Coupon: 5.0%
Matures: 03/15/2037",Municipal Security,Purchase,"$250,001 - $500,000",--
" Rick Scott (Scott, Rick)",9/16/2020,Spouse,--,"New York State Urban Development Corp Revenue Bond
Rate/Coupon: 5.0%
Matures: 03/15/2037",Municipal Security,Purchase,"$500,001 - $1,000,000",--
" Rick Scott (Scott, Rick)",9/16/2020,Spouse,--,"New York State Urban Development Corp Revenue Bond
Rate/Coupon: 5.0%
Matures: 03/15/2037",Municipal Security,Purchase,"$500,001 - $1,000,000",--
" Rick Scott (Scott, Rick)",9/16/2020,Self,--,"New York State Urban Development Corp Revenue Bond
Rate/Coupon: 5.0%
Matures: 03/15/2037",Municipal Security,Purchase,"$100,001 - $250,000",--
" Rick Scott (Scott, Rick)",9/16/2020,Spouse,--,"New York City Municipal Water Fin Auth Revenue Bond
Rate/Coupon: 5.0%
Matures: 06/15/2038",Municipal Security,Purchase,"$250,001 - $500,000",--
" Rick Scott (Scott, Rick)",9/16/2020,Self,--,"New York City Municipal Water Fin Auth Revenue Bond
Rate/Coupon: 5.0%
Matures: 06/15/2038",Municipal Security,Purchase,"$100,001 - $250,000",--
" Rick Scott (Scott, Rick)",9/18/2020,Spouse,--,"New York St Dorm Auth Sales Tax Revenue Bond
Rate/Coupon: 5.0%
Matures: 03/15/2036",Municipal Security,Purchase,"$500,001 - $1,000,000",--
" Rick Scott (Scott, Rick)",6/9/2020,Spouse,--,"Ysleta Texas Independent School District Ref Bond
Rate/Coupon: 4.0%
Matures: 08/15/2031",Municipal Security,Purchase,"$500,001 - $1,000,000",--
" Rick Scott (Scott, Rick)",6/9/2020,Spouse,--,"Ysleta Texas Independent School District Ref Bond
Rate/Coupon: 4.0%
Matures: 08/15/2031",Municipal Security,Purchase,"$500,001 - $1,000,000",--
" Rick Scott (Scott, Rick)",6/18/2020,Self,--,"New York State Dorm Auth Personal Income Tax Revenue Bond
Rate/Coupon: 5.0%
Matures: 03/15/2031",Municipal Security,Purchase,"$100,001 - $250,000",--
" Rick Scott (Scott, Rick)",7/1/2020,Spouse,--,"King County Washington Sewer Revenue Bond
Rate/Coupon: 0.875%
Matures: 01/01/2042",Municipal Security,Purchase,"$250,001 - $500,000",--
" Rick Scott (Scott, Rick)",7/1/2020,Self,--,"King County Washington Sewer Revenue Bond
Rate/Coupon: 0.875%
Matures: 01/01/2042",Municipal Security,Purchase,"$100,001 - $250,000",--
" Rick Scott (Scott, Rick)",4/9/2019,Spouse,--,"Wisconsin State General Obligation Bond
Rate/Coupon: 5.0%
Matures: 05/01/2021",Municipal Security,Purchase,"$100,001 - $250,000",--
" Rick Scott (Scott, Rick)",4/10/2019,Spouse,--,"University Medical Center Corporation - Tucson Arizona Revenue Bond
Rate/Coupon: 6.5%
Matures: 07/01/2039",Municipal Security,Purchase,"$500,001 - $1,000,000",--
" Rick Scott (Scott, Rick)",4/11/2019,Spouse,--,"City of Detroit Michigan Sewage Disp Revenue Bond
Rate/Coupon: 7.0%
Matures: 07/01/2027",Municipal Security,Purchase,"$250,001 - $500,000",--
" Rick Scott (Scott, Rick)",4/10/2019,Spouse,--,"University Medical Center Corporation - Tucson Arizona Revenue Bond
Rate/Coupon: 6.5%
Matures: 07/01/2039",Municipal Security,Purchase,"$500,001 - $1,000,000",--
" Rick Scott (Scott, Rick)",4/10/2019,Spouse,--,"Niles Ohio City School District Bond
Rate/Coupon: 4.35%
Matures: 12/01/2024",Municipal Security,Purchase,"$100,001 - $250,000",--
" Rick Scott (Scott, Rick)",4/11/2019,Spouse,--,"City of Detroit Michigan Sewage Disp Revenue Bond
Rate/Coupon: 7.0%
Matures: 07/01/2027",Municipal Security,Purchase,"$500,001 - $1,000,000",--
" Rick Scott (Scott, Rick)",4/15/2019,Spouse,--,"Wisconsin State Health & Educational Facilities Revenue Bond
Rate/Coupon: 4.0%
Matures: 11/15/2043",Municipal Security,Purchase,"$100,001 - $250,000",--
" Rick Scott (Scott, Rick)",4/15/2019,Spouse,--,"King County Washington General Obligation Bond
Rate/Coupon: 5.0%
Matures: 06/01/2029",Municipal Security,Purchase,"$500,001 - $1,000,000",--
" Rick Scott (Scott, Rick)",4/16/2019,Spouse,--,"Long Island Power Authority Elec Sys Revenue Bond
Rate/Coupon: 6.0%
Matures: 05/01/2033",Municipal Security,Purchase,"$1,000,001 - $5,000,000",--
" Rick Scott (Scott, Rick)",4/15/2019,Spouse,--,"King County Washington General Obligation Bond
Rate/Coupon: 5.0%
Matures: 06/01/2029",Municipal Security,Purchase,"$500,001 - $1,000,000",--
" Rick Scott (Scott, Rick)",4/16/2019,Spouse,--,"Long Island Power Authority Elec Sys Revenue Bond
Rate/Coupon: 6.0%
Matures: 05/01/2033",Municipal Security,Purchase,"$1,000,001 - $5,000,000",--
" Rick Scott (Scott, Rick)",4/25/2019,Spouse,--,"Chester County Pennsylvania General Obligation Bond
Rate/Coupon: 5.0%
Matures: 07/15/2029",Municipal Security,Purchase,"$1,000,001 - $5,000,000",--
" Rick Scott (Scott, Rick)",4/25/2019,Spouse,--,"Chester County Pennsylvania General Obligation Bond
Rate/Coupon: 5.0%
Matures: 07/15/2029",Municipal Security,Purchase,"$1,000,001 - $5,000,000",--
" Rick Scott (Scott, Rick)",4/26/2019,Spouse,--,"Georgia State General Obligation Bond
Rate/Coupon: 5.0%
Matures: 07/01/2019",Municipal Security,Purchase,"$100,001 - $250,000",--
" Rick Scott (Scott, Rick)",4/26/2019,Spouse,--,"Georgia State General Obligation Bond
Rate/Coupon: 5.0%
Matures: 07/01/2019",Municipal Security,Purchase,"$500,001 - $1,000,000",--
" Rick Scott (Scott, Rick)",4/29/2019,Spouse,--,"Carroll County Kentucky Pollution Control Revenue Bond
Rate/Coupon: 1.05%
Matures: 09/01/2042",Municipal Security,Purchase,"$250,001 - $500,000",--
" Rick Scott (Scott, Rick)",4/30/2019,Spouse,--,"Washington State Health Care Facilities Auth Revenue Bond - Providence Health & Services
Rate/Coupon: 5.25%
Matures: 10/01/2039",Municipal Security,Purchase,"$100,001 - $250,000",--
" Rick Scott (Scott, Rick)",4/30/2019,Spouse,--,"Washington State Health Care Facilities Auth Revenue Bond - Multicare Health Sys
Rate/Coupon: 6.0%
Matures: 08/15/2039",Municipal Security,Purchase,"$500,001 - $1,000,000",--
" Rick Scott (Scott, Rick)",4/30/2019,Spouse,--,"South Carolina Jobs - Economic Dev Auth Hospital Revenue Bond
Rate/Coupon: 5.75%
Matures: 08/01/2039",Municipal Security,Purchase,"$250,001 - $500,000",--
" Rick Scott (Scott, Rick)",4/26/2019,Spouse,--,"Georgia State General Obligation Bond
Rate/Coupon: 5.0%
Matures: 07/01/2019",Municipal Security,Purchase,"$500,001 - $1,000,000",--
" Rick Scott (Scott, Rick)",4/29/2019,Spouse,--,"Carroll County Kentucky Pollution Control Revenue Bond
Rate/Coupon: 1.05%
Matures: 09/01/2042",Municipal Security,Purchase,"$500,001 - $1,000,000",--
" Rick Scott (Scott, Rick)",4/30/2019,Spouse,--,"Washington State Healthcare Facilities Auth Revenue Bond - Providence Health & Services
Rate/Coupon: 5.25%
Matures: 10/01/2039",Municipal Security,Purchase,"$100,001 - $250,000",--
" Rick Scott (Scott, Rick)",4/30/2019,Spouse,--,"Illinois Financial Auth - Revenue Bond
Rate/Coupon: 7.75%
Matures: 08/15/2034",Municipal Security,Purchase,"$250,001 - $500,000",--
" Rick Scott (Scott, Rick)",4/30/2019,Spouse,--,"Washington State Healthcare Facilities Auth Revenue Bond - Multicare Health Sys
Rate/Coupon: 6.0%
Matures: 08/15/2039",Municipal Security,Purchase,"$500,001 - $1,000,000",--
" Rick Scott (Scott, Rick)",1/23/2019,Spouse,--,"Bay Area Toll Auth California Revenue Bond
Rate/Coupon: 2.41% - Variable
Matures: 11/01/2022",Municipal Security,Sale (Full),"$500,001 - $1,000,000",--
" Rick Scott (Scott, Rick)",1/23/2019,Spouse,--,"Bay Area Toll at California Bridge Revenue Bond
Rate/Coupon: 2.76% - Variable
Matures: 04/01/2036",Municipal Security,Sale (Full),"$1,000,001 - $5,000,000",--
" Rick Scott (Scott, Rick)",1/30/2019,Spouse,--,"Houston Tex Util Sys Revenue Bond
Rate/Coupon: 2.41% - Floating
Matures: 05/15/2034",Municipal Security,Purchase,"$100,001 - $250,000",--
" Rick Scott (Scott, Rick)",1/30/2019,Spouse,--,"Houston Tex Util Sys Revenue Bond
Rate/Coupon: 2.41% - Floating
Matures: 05/15/2034",Municipal Security,Purchase,"$500,001 - $1,000,000",--
" Rick Scott (Scott, Rick)",1/30/2019,Spouse,--,"Houston Tex Util Sys Revenue Bond
Rate/Coupon: 2.41% - Floating
Matures: 05/15/2034",Municipal Security,Purchase,"$500,001 - $1,000,000",--
" Rick Scott (Scott, Rick)",1/30/2019,Self,--,"Houston Tex Util Sys Revenue Bond
Rate/Coupon: 2.41% - Floating
Matures: 05/15/2034",Municipal Security,Purchase,"$100,001 - $250,000",--
" Rick Scott (Scott, Rick)",2/1/2019,Spouse,--,"University of Michigan Revenue Bond
Rate/Coupon: 1.7% - Floating
Matures: 04/01/2033",Municipal Security,Purchase,"$250,001 - $500,000",--
" Rick Scott (Scott, Rick)",2/1/2019,Spouse,--,"University of Michigan Revenue Bond
Rate/Coupon: 1.7% - Floating
Matures: 04/01/2033",Municipal Security,Purchase,"$500,001 - $1,000,000",--
" Rick Scott (Scott, Rick)",5/14/2019,Spouse,--,"Washington State Healthcare Facilities Auth Revenue Bond
Rate/Coupon: 7.0%
Matures: 07/01/2039",Municipal Security,Purchase,"$500,001 - $1,000,000",--
" Rick Scott (Scott, Rick)",5/14/2019,Spouse,--,"Washington State Healthcare Facilities Auth Revenue Bond
Rate/Coupon: 7.0%
Matures: 07/01/2039",Municipal Security,Purchase,"$1,000,001 - $5,000,000",--
" Rick Scott (Scott, Rick)",5/23/2019,Spouse,--,"Kentucky Economic Development Fin Auth Hospital Revenue Bond
Rate/Coupon: 6.375%
Matures: 03/01/2040",Municipal Security,Purchase,"$500,001 - $1,000,000",--
" Rick Scott (Scott, Rick)",5/23/2019,Spouse,--,"Kentucky Economic Development Fin Auth Hospital Revenue Bond
Rate/Coupon: 6.375%
Matures: 03/01/2040",Municipal Security,Purchase,"$1,000,001 - $5,000,000",--
" Rick Scott (Scott, Rick)",3/22/2019,Spouse,--,"Charlotte NC Airport Revenue Bond
Rate/Coupon: 5.25%
Matures: 07/01/2019",Municipal Security,Purchase,"$500,001 - $1,000,000",--
" Rick Scott (Scott, Rick)",3/22/2019,Spouse,--,"Metropolitan Washington DC Airports Authority Revenue Bond
Rate/Coupon: 5.0%
Matures: 10/01/2019",Municipal Security,Purchase,"$500,001 - $1,000,000",--
" Rick Scott (Scott, Rick)",3/22/2019,Spouse,--,"Charlotte NC Airport Revenue Bond
Rate/Coupon: 5.25%
Matures: 07/01/2019",Municipal Security,Purchase,"$250,001 - $500,000",--
" Rick Scott (Scott, Rick)",3/22/2019,Spouse,--,"Metropolitan Washington DC Airports Authority Revenue Bond
Rate/Coupon: 5.0%
Matures: 10/01/2019",Municipal Security,Purchase,"$500,001 - $1,000,000",--
" Rick Scott (Scott, Rick)",3/22/2019,Spouse,--,"Metropolitan Washington DC Airports Authority Revenue Bond
Rate/Coupon: 5.0%
Matures: 10/01/2019",Municipal Security,Purchase,"$100,001 - $250,000",--
" Rick Scott (Scott, Rick)",11/20/2019,Self,--,"Washington State Motor Vehicle Fuel Tax G.O. Bond
Rate/Coupon: 5.25%
Matures: 06/01/2027",Municipal Security,Sale (Full),"$100,001 - $250,000",--
" Rick Scott (Scott, Rick)",11/22/2019,Spouse,--,"King County Washington Sch Dist G.O. Bond
Rate/Coupon: 4.0%
Matures: 12/01/2036",Municipal Security,Purchase,"$250,001 - $500,000",--
" Rick Scott (Scott, Rick)",11/22/2019,Spouse,--,"King County Washington Sch Dist G.O. Bond
Rate/Coupon: 4.0%
Matures: 12/01/2036",Municipal Security,Purchase,"$500,001 - $1,000,000",--
