Name,Transaction Date,Owner,Ticker,Asset Name,Asset Type,Type,Amount,Comment
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,WMT,Wal-Mart Stores Inc. (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,WCN,Waste Connections Inc. (NYSE),,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,WY,Weyerhaeuser Co. (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,LMGEX,Legg Mason Batterymarch Intl Eq C (NASDAQ),,Sale (Full),"$15,001 - $50,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,ADC,Agree Realty Corp. (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,AMZN,Amazon.com Inc. (NASDAQ),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,AMT,American Tower Corporation (NYSE),,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,ARCC,Ares Capital Corporation (NASDAQ),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,ALV,"Autoliv, Inc. (NYSE)",,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,BGS,B&G Foods Inc. (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,BAC,Bank of America Corporation (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,CBT,Cabot Corporation (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,CELG,Celgene Corporation (NASDAQ),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,CHCO,City Holding Co. (NASDAQ),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,CLNY,"Colony Financial, Inc. (NYSE)",,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,CTBI,Community Trust Bancorp Inc. (NASDAQ),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,CPSI,Computer Programs & Systems Inc. (NASDAQ),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,CNSL,Consolidated Communications Holdings Inc. (NASDAQ),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,CY,Cypress Semiconductor Corporation (NASDAQ),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,CYS,"CYS Investments, Inc. (NYSE)",,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,DLR,Digital Realty Trust Inc. (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,DIS,The Walt Disney Company (NYSE),,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,ESRX,Express Scripts Holding Company (NASDAQ),,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,FB,"Facebook, Inc. (NASDAQ)",,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,FFBC,First Financial Bancorp. (NASDAQ),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,FMER,FirstMerit Corporation (NASDAQ),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,FLY,FLY Leasing Limited (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,GM,General Motors Company (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,HNI,HNI Corp. (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,HAS,Hasbro Inc. (NASDAQ),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,HTS,Hatteras Financial Corp (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,HMC,"Honda Motor Co., Ltd. (NYSE)",,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,IEX,IDEX Corporation (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,IP,International Paper Company (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,JCOM,"j2 Global, Inc. (NASDAQ)",,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,LDR,Landauer Inc. (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,MTSC,MTS Systems Corporation (NASDAQ),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,M,"Macy's, Inc. (NYSE)",,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,MXIM,"Maxim Integrated Products, Inc. (NASDAQ)",,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,MGRC,McGrath Rentcorp (NASDAQ),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,NWL,Newell Rubbermaid Inc. (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,NEE,"NextEra Energy, Inc. (NYSE)",,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,OHI,Omega Healthcare Investors Inc. (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,ORCL,Oracle Corporation (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,PACW,PacWest Bancorp (NASDAQ),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,PWE,Penn West Petroleum Ltd. (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,PEP,"Pepsico, Inc. (NYSE)",,Purchase,"$15,001 - $50,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,QCOM,QUALCOMM Incorporated (NASDAQ),,Purchase,"$15,001 - $50,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,RHHBY,Roche Holding AG (OTC Markets),,Purchase,"$15,001 - $50,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,RPM,RPM International Inc. (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,SE,Spectra Energy Corp. (NYSE),,Purchase,"$15,001 - $50,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,SBUX,Starbucks Corporation (NASDAQ),,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,HOT,Starwood Hotels & Resorts Worldwide Inc. (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,TAL,"TAL International Group, Inc. (NYSE)",,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,TGT,Target Corp. (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,TEL,TE Connectivity Ltd. (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,TUP,Tupperware Brands Corporation (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,UMPQ,Umpqua Holdings Corporation (NASDAQ),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,UL,Unilever plc (NYSE),,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,UNP,Union Pacific Corporation (NYSE),,Purchase,"$15,001 - $50,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,UTX,United Technologies Corp. (NYSE),,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,VFC,V.F. Corporation (NYSE),,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,VRX,"Valeant Pharmaceuticals International, Inc. (NYSE)",,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,VR,"Validus Holdings, Ltd. (NYSE)",,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,VVC,Vectren Corporation (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,WM,"Waste Management, Inc. (NYSE)",,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,WFC,Wells Fargo & Company (NYSE),,Purchase,"$15,001 - $50,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/07/2014,Spouse,YHOO,Yahoo! Inc. (NASDAQ),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",09/08/2020,Spouse,--,"Federal Farm Credit Bank 3133EL7F5
Rate/Coupon: 0.180%
Matures: 09/15/2022",Corporate Bond,Purchase,"$15,001 - $50,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",03/28/2014,Spouse,DAL,Delta Air Lines Inc. (NYSE),,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",03/31/2014,Spouse,DAL,Delta Air Lines Inc. (NYSE),,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",03/31/2014,Spouse,ACE,ACE Limited (NYSE),,Sale (Partial),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",03/28/2014,Spouse,WIN,"Windstream Holdings, Inc. (NASDAQ)",,Sale (Partial),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",04/02/2014,Spouse,C,Citigroup Inc. (NYSE),,Sale (Partial),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",04/29/2021,Spouse,--,"ME St Health & Higher Ed 560427VR4
Rate/Coupon: 3.000%
Matures: 07/01/2023",Municipal Security,Purchase,"$50,001 - $100,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",04/29/2021,Spouse,--,"ME St Muni Bond Bank 56045RWK1
Rate/Coupon: 2.625%
Matures: 09/01/2028",Municipal Security,Purchase,"$15,001 - $50,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/16/2020,Spouse,DNKN,"Dunkin' Brands Group, Inc.",Stock,Sale (Full),"$50,001 - $100,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/22/2015,Spouse,--,Dunkin Brands Group Inc,Stock,Purchase,"$15,001 - $50,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/22/2015,Spouse,--,Hershey Co,Stock,Purchase,"$15,001 - $50,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/22/2015,Spouse,--,VISA INC - A,Stock,Purchase,"$15,001 - $50,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/22/2015,Spouse,--,Wells Fargo CO,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/22/2015,Spouse,--,Borgwarner Inc,Stock,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/22/2015,Spouse,--,Canadian Pacific Railway LTD,Stock,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/22/2015,Spouse,--,ConocoPhillips,Stock,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/22/2015,Spouse,--,Home Depot Inc,Stock,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/22/2015,Spouse,--,Qualcomm Inc,Stock,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/22/2015,Spouse,--,Accenture PLC,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/22/2015,Spouse,--,AON PLC,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/22/2015,Spouse,--,DANAHER Corp,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/15/2015,Spouse,--,"Fed Farm Credit Bank
Rate/Coupon: 1.7%
Matures: 07/08/2020",Corporate Bond,Purchase,"$15,001 - $50,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/22/2015,Spouse,--,Nestle SA,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/22/2015,Spouse,--,Phillips 66,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/22/2015,Spouse,--,TJX Cos Inc,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/22/2015,Spouse,--,US Bancorp,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",03/28/2014,Spouse,DAL,Delta Air Lines Inc. (NYSE),,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",03/31/2014,Spouse,DAL,Delta Air Lines Inc. (NYSE),,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",03/31/2014,Spouse,ACE,ACE Limited (NYSE),,Sale (Partial),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",03/28/2014,Spouse,WIN,"Windstream Holdings, Inc. (NASDAQ)",,Sale (Partial),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",04/02/2014,Spouse,C,Citigroup Inc. (NYSE),,Sale (Partial),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",09/18/2019,Spouse,--,"Federal Farm Credit Bk 3133EKQ90
Rate/Coupon: 2.000%
Matures: 09/23/2022",Corporate Bond,Purchase,"$15,001 - $50,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",09/16/2019,Spouse,--,"Federal Farm Credit Bk 3133EGU94
Rate/Coupon: 2.300%
Matures: 12/14/2022",Corporate Bond,Sale (Full),"$15,001 - $50,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,AGCO,AGCO Corporation (NYSE),Stock,Sale (Full),"$1,001 - $15,000",Asset acquired through UBS accounts in small pieces(less than $1000) from Jan - Apr 2014.
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,AIT,"Applied Industrial Technologies, Inc. (NYSE)",,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,BMY,Bristol-Myers Squibb Company (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,CMO,Capstead Mortgage Corp. (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,C,Citigroup Inc. (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,CR,Crane Co. (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,FNF,"Fidelity National Financial, Inc. (NYSE)",,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,AJG,Arthur J Gallagher & Co. (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,GS,"The Goldman Sachs Group, Inc. (NYSE)",,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,GOOGL,Google Inc. (NASDAQ),,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,HFC,HollyFrontier Corporation (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,LVS,Las Vegas Sands Corp. (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,MPW,Medical Properties Trust Inc. (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,MCHP,Microchip Technology Inc. (NASDAQ),,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,OXY,Occidental Petroleum Corporation (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,PRE,PartnerRe Ltd. (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,PRGO,Perrigo Company Public Limited Company (NYSE),,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,PNM,"PNM Resources, Inc. (NYSE)",,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,PX,Praxair Inc. (NYSE),,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,PG,The Procter & Gamble Company (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,ROC,"Rockwood Holdings, Inc. (NYSE)",,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,ROP,Roper Industries Inc. (NYSE),,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,SBGI,"Sinclair Broadcast Group, Inc. (NASDAQ)",,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,SRCL,"Stericycle, Inc. (NASDAQ)",,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,TCAP,Triangle Capital Corporation (NYSE),Stock,Sale (Full),"$1,001 - $15,000",Asset acquired through UBS accounts in small pieces(less than $1000) from Jan - Apr 2014.
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,UPS,"United Parcel Service, Inc. (NYSE)",,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,WMT,Wal-Mart Stores Inc. (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,WCN,Waste Connections Inc. (NYSE),,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,WY,Weyerhaeuser Co. (NYSE),,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/19/2014,Spouse,LMGEX,Legg Mason Batterymarch Intl Eq C (NASDAQ),,Sale (Full),"$15,001 - $50,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/17/2014,Spouse,--,Allianzgi Short Duration,Stock,Sale (Full),"$15,001 - $50,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",08/20/2019,Spouse,AKAM,"Akamai Technologies, Inc.",Stock,Purchase,"$15,001 - $50,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",08/15/2019,Spouse,CVET,"Covetrus, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/21/2019,Spouse,WEX,WEX Inc.,Stock,Purchase,"$15,001 - $50,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",05/17/2019,Spouse,RHT,"Red Hat, Inc.",Stock,Sale (Full),"$50,001 - $100,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",04/11/2016,Spouse,PX,Praxair Inc.,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",04/11/2016,Spouse,DD,E. I. du Pont de Nemours and Company,Stock,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/01/2016,Spouse,AWK,"American Water Works Company, Inc.",Stock,Purchase,"$15,001 - $50,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/01/2016,Spouse,HOLX,"Hologic, Inc.",Stock,Purchase,"$15,001 - $50,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/01/2016,Spouse,MTD,Mettler-Toledo International Inc.,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/01/2016,Spouse,TMK,Torchmark Corporation,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/01/2016,Spouse,TSCO,Tractor Supply Company,Stock,Purchase,"$15,001 - $50,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/20/2016,Spouse,--,"Washington State Federal Highway Grant
Rate/Coupon: 5.0%
Matures: 09/01/2019",Municipal Security,Purchase,"$15,001 - $50,000",Federal Government grant.
"The Honorable Susan M Collins (Collins, Susan M.)",12/30/2016,Spouse,COP,ConocoPhillips,Stock,Purchase,"$15,001 - $50,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/01/2016,Spouse,GOOG,Alphabet Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/01/2016,Spouse,SRCL,"Stericycle, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/01/2016,Spouse,VZ,Verizon Communications Inc.,Stock,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/16/2016,Spouse,ESRX,Express Scripts Holding Company,Stock,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/30/2016,Spouse,--,PRGO-Perrigo Company plc,Stock,Sale (Full),"$15,001 - $50,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/11/2014,Spouse,DVFAX,Cohen & Steers Dividend Value A (NASDAQ),Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/11/2015,Spouse,DVFAX,Cohen & Steers Dividend Value A (NASDAQ),Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/10/2014,Spouse,BMGAX,BlackRock Mid-Cap Growth Equity Inv A (NASDAQ),Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/10/2014,Spouse,BMGAX,BlackRock Mid-Cap Growth Equity Inv A (NASDAQ),Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/11/2014,Spouse,WASCX,Ivy Asset Strategy C (NASDAQ),Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/15/2014,Spouse,TOLLX,Deutsche Global Infrastructure A (NASDAQ),Stock,Sale (Full),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",12/18/2014,Spouse,TOLLX,Deutsche Global Infrastructure A (NASDAQ),Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",09/23/2016,Spouse,USB,U.S. Bancorp,Stock,Purchase,"$15,001 - $50,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",09/23/2016,Spouse,WFC,Wells Fargo & Company,Stock,Sale (Full),"$15,001 - $50,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",09/08/2016,Spouse,SYK,"Stryker Corporation
Rate/Coupon: 2.0%
Matures: 03/08/2019",Corporate Bond,Purchase,"$50,001 - $100,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",09/16/2016,Spouse,--,"Federal Farm Credit Bank 3133EGFP5
Rate/Coupon: 1.83%
Matures: 06/12/2022",Corporate Bond,Purchase,"$50,001 - $100,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",10/02/2018,Spouse,AMZN,"Amazon.com, Inc.",Stock,Purchase,"$15,001 - $50,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",10/16/2018,Spouse,TJX,"The TJX Companies, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",10/16/2018,Spouse,HON,Honeywell International Inc.,Stock,Sale (Full),"$15,001 - $50,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",10/31/2018,Spouse,"PX
LIN","Praxair, Inc. (Exchanged)
Linde plc (Received)",Stock,Exchange,"$1,001 - $15,000",LIN acquired from PX due to mandatory stock merger.
"The Honorable Susan M Collins (Collins, Susan M.)",10/02/2018,Spouse,SBUX,Starbucks Corporation,Stock,Sale (Full),"$15,001 - $50,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",10/31/2018,Spouse,AON,Aon plc,Stock,Sale (Partial),"$1,001 - $15,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/30/2016,Spouse,--,"Federal Home Loan Bank 3130A8LS0
Rate/Coupon: 1.5%
Matures: 06/30/2021",Corporate Bond,Purchase,"$15,001 - $50,000",--
"The Honorable Susan M Collins (Collins, Susan M.)",06/30/2016,Spouse,--,"Federal Farm Credit Bank 3133EFZT7
Rate/Coupon: 1.4%
Matures: 02/24/2020",Corporate Bond,Purchase,"$50,001 - $100,000",--
